Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
866,52,Flowy and comfy,"This top is very flattering on my torso (my ""problem area""). the sleeves are adorable and i love the navy with purple tints and the touches of gray. i would say this product could work on most body types. it's very comfortable and i could wear it for a long time. i would suggest considering a smaller size than one's normal size, but i would look into both sizes and see which one you prefer. i ended up getting my regular size because i just liked the way it looked better.",4,1,3,General,Tops,Knits
942,33,"Pretty, ordered in wrong size","I ordered this online in the cream color and because some of the reviews mentioned the shorter back, i went with a medium, but that ended up running too big. i typically wear between a 4 and a 6 / small and medium so i'm always on the fence about which size to get. i often order both online and return the one that doesn't fit as well, so i wish i had this time too! the detail on the front is super cute and i didn't even mind the plainer back, but the sleeves went well past my wrist and i felt li",3,1,1,General,Tops,Sweaters
866,38,"Very pretty, didn't like the pattern","I wanted to like this top so badly because it has so many interesting pieces to the blouse. ultimately i didn't keep this because of the bell sleeves, and the pattern going across the body just wasn't flattering on my full figure. i went down a size to help reduce the amount of fabric draping in the back, but it didn't make up for the pattern that i just didn't like. if you are interested in this blouse, i recommend it because it might work out for someone with a different figure than mine",4,1,2,General,Tops,Knits
1047,41,Beautiful joggers,"These joggers are super cute and comfortable in addition to being stylish.  they have beautiful colors and design. if these were presented in other colors, i would buy those as well. 5,5 135. small fit perfectly.",5,1,4,General Petite,Bottoms,Pants
1047,39,Perfect summer pants,"Recently bought these on sale, though they were still a bit in the expensive side. i'm 5'2"" and typically a size 4, the xs fits perfectly. the pants fall to my ankle and are not cropped as they are on the model, but i'm fine with that. the piping on the seams helps them not seem too much like pajamas, and i was particularly pleased that the crotch was not too baggy, as sometimes happens with this style.",5,1,1,General Petite,Bottoms,Pants
1167,45,A lil skimpy,"I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage, the front has great coverage but on the side... whoa!!!",3,1,0,Initmates,Intimate,Swim
709,61,"Great leggings, but may not be for petites.","I purchased these leggings to match the top pictured with the outfit. i love the top, and i wanted to love the leggings since the combination of the top with the leggings has fantastic style. alas, the straps around the ankle got bunched because my legs are just not long enough. even though these are very comfortable leggings, i will be returning the leggings due to the length issue.",5,1,0,Initmates,Intimate,Lounge
866,55,Not boring,A little treat for me. i work from home and am sick of all my boring tops. this is a comfy little updo number.,4,1,1,General,Tops,Knits
1068,52,Love the embroidery!,"These wanderer pants are my go to. i love the patch pocket styling. they are true to size, but seem to stretch, so buy a size down. trust me, it will work.",5,1,0,General Petite,Bottoms,Pants
942,53,Long sleeves,"I ordered this sweater in green in petite large. the color and knit is beautiful and the shoulders and body fit comfortably; however, the sleeves were very long for a petite. i roll them, and it looks okay but would have rather had a normal petite length sleeve.",3,1,0,General,Tops,Sweaters
1051,57,Versitile!,"I was not sure if they would be flattering with the waistband, but i love them. they feel wonderful, yet they are so light. perfect for warm weather. the print takes them from day to night.",5,1,1,General,Bottoms,Pants
861,37,Large loose thin flutter tee,"This tee is cute and unusual and i am sure i will wear it pretty often. i do wish i had ordered a size smaller than my normal large, but i am waiting for it to shrink in the wash a bit. the material is thin and it certainly doesn't feel like it is worth the price tag. i got it on sale and still think it is only worth about 20$.",4,1,1,General Petite,Tops,Knits
1047,53,"Different, cute","I'm 5'8, 130 and a small fits nice. these are different with the silky fabric, pattern and piping - busy but still classy. it is hard to match with a shirt as you need a shorter top so you don't lose too much of the pant's unique design.",4,1,9,General Petite,Bottoms,Pants
1083,32,Beautiful detail,"I was a bit nervous ordering this dress because it had so much going on, but i have to say, it's beautiful on! it's stretchy and super comfortable as well. i usually struggle with tight pencil like dresses, but this is stretchy and super comfy! no riding up on me! i cannot say enough good things about this dress, it's just so flattering and i get so many compliments when i wear it.",5,1,0,General,Dresses,Dresses
1083,72,Stretch in all the right places,"This dress is more beautiful in person.
this dress fits well on top for my broad shoulders, chest(40c)and through my straight hips. note. the side bottom panels are very stretchy. i will have it tailored slimmer. so if you are bottom curvy, this dress is awesome!",5,1,2,General,Dresses,Dresses
1086,33,Runs small!!,"I was in trouble when i saw this dress in the new arrivals section this month! it's one of those dresses i had to have for the holidays. i didn't want to risk it not fitting so i ordered my usual size 6 and also a size up, 8. (5'6"", 135lbs, size 6) well the 6 was entirely to tight, i couldn't even zip past my rib cage. the 8 went on, but it was very body con looking! hugged every curve! this might be the look some might be going for, but not me!! i'm so disappointed that i can't have the dress f",5,1,10,General,Dresses,Dresses
860,31,Happened to like,"I happened to really like this top. it does show some back, but looked cute with high waisted jeans. i happened to like the raw hemline and found it quite comfortable and cute. i am 5'5"", 135lbs, 34c, and the size small fit well, though i could have gone with a medium for a much looser look.",4,1,2,General Petite,Tops,Knits
1083,26,,"I really wanted to like this since i've purchased previous byron lars dresses and have never not been complimented on them. however, the picture on this one is misleading. the colors are extremely bright, which on my pale skin makes me look washed out. for example, the border on the collar is actually more hot pink where in the picture here it appears almost white. the brightness and business just didn't work on me. that being said it still fit like a glove. 5'11 and 145 pounds and the size 4 wa",4,1,4,General,Dresses,Dresses
